"","userid","artistid","prediction"
"60683",1026,"1505","0.461824471417543"
"60684",1027,"1505","0.653611909209975"
"60685",1028,"1505","0.461824471417543"
"60687",1033,"1505","0.653611909209975"
"60688",1034,"1505","0.307882980945029"
"60694",1042,"1505","1.30722381841995"
"60696",1046,"1505","0.831777491967028"
"60704",1056,"1505","1.34413033205635"
"60705",1057,"1505","2.3145085490156"
"60706",1058,"1505","0.668374514664534"
"60711",1064,"1505","0.153941490472514"
"60712",1065,"1505","0.324725770502288"
"60715",1069,"1505","1.14382084111746"
"60717",1071,"1505","1.1248978674575"
"60718",1072,"1505","2.01250484672088"
"60724",1080,"1505","0.326805954604988"
"60727",1083,"1505","0.820235821034348"
"60734",1091,"1505","0.769707452362572"
"60735",1092,"1505","0.653611909209975"
"60738",1097,"1505","1.19951154912612"
"60741",1102,"1505","0.326805954604988"
"60742",1103,"1505","0.307882980945029"
"60744",1106,"1505","1.92298978031001"
"60746",1109,"1505","1.55835914671093"
"60751",1114,"1505","0.820235821034348"
"60754",1119,"1505","0.341568560059546"
"60755",1120,"1505","0.163402977302494"
"60756",1121,"1505","0.153941490472514"
"60757",1122,"1505","0.853921400148866"
"60758",1124,"1505","1.82695796123655"
"60760",1128,"1505","0.853921400148866"
"60761",1130,"1505","0.307882980945029"
"60762",1131,"1505","0.326805954604988"
"60763",1132,"1505","1.9619764780491"
"60764",1133,"1505","0.326805954604988"
"60766",1135,"1505","0.334187257332267"
"60767",1136,"1505","0.683137120119092"
"60768",1137,"1505","0.326805954604988"
"60770",1139,"1505","1.0025617719968"
"60771",1143,"1505","0.326805954604988"
"60772",1145,"1505","1.36627424023818"
"60773",1146,"1505","1.38547341425263"
"60774",1147,"1505","0.307882980945029"
"60775",1148,"1505","0.299522604907931"
"60777",1150,"1505","1.19548996020841"
"60781",1154,"1505","0.413099543205621"
"60784",1157,"1505","0.461824471417543"
"60788",1161,"1505","0.512352840089319"
"60794",1171,"1505","0.779190207518378"
"60795",1172,"1505","0.617707638349245"
"60800",1178,"1505","1.53705852026796"
"60801",1179,"1505","0.326805954604988"
"60805",1184,"1505","0.653611909209975"
"60807",1186,"1505","0.653611909209975"
"60809",1189,"1505","0.653611909209975"
"60815",1196,"1505","0.769707452362572"
"60816",1197,"1505","0.683137120119092"
"60827",1214,"1505","0.461824471417543"
"60828",1215,"1505","0.490208931907481"
"60831",1220,"1505","1.58672233887504"
"60835",1226,"1505","1.75012531617753"
"60837",1229,"1505","0.307882980945029"
"60840",1233,"1505","1.52055573604266"
"60841",1234,"1505","1.05863116967404"
"60850",1246,"1505","0.326805954604988"
"60851",1247,"1505","0.326805954604988"
"60852",1248,"1505","0.163402977302494"
"60854",1253,"1505","0.490208931907481"
"60859",1259,"1505","0.309824657404216"
"60861",1263,"1505","0.817014886512469"
"60864",1267,"1505","0.615765961890058"
"60867",1272,"1505","2.28462206444869"
"60871",1278,"1505","0.326805954604988"
"60872",1280,"1505","0.653611909209975"
"60875",1283,"1505","2.19067042947793"
"60879",1291,"1505","0.163402977302494"
"60880",1293,"1505","0.307882980945029"
"60881",1294,"1505","0.163402977302494"
"60884",1298,"1505","0.839158794694307"
"60885",1299,"1505","2.22851556186531"
"60886",1300,"1505","0.683137120119092"
"60889",1304,"1505","0.649451541004575"
"60890",1305,"1505","0.653611909209975"
"60892",1308,"1505","1.11543638062752"
"60894",1310,"1505","0.334187257332267"
"60895",1311,"1505","0.326805954604988"
"60897",1316,"1505","0.341568560059546"
"60898",1318,"1505","0.490208931907481"
"60906",1332,"1505","0.769707452362572"
"60908",1334,"1505","0.170784280029773"
"60911",1337,"1505","0.490208931907481"
"60916",1346,"1505","0.512352840089319"
"60917",1348,"1505","0.668374514664534"
"60925",1356,"1505","0.653611909209975"
"60927",1358,"1505","0.461824471417543"
"60932",1365,"1505","1.17334605202657"
"60933",1366,"1505","0.341568560059546"
"60936",1369,"1505","0.853921400148866"
"60939",1373,"1505","0.461824471417543"
"60940",1374,"1505","0.615765961890058"
"60941",1376,"1505","0.153941490472514"
"60943",1379,"1505","2.01250484672088"
"60948",1385,"1505","0.341568560059546"
"60949",1386,"1505","0.307882980945029"
"60951",1388,"1505","0.170784280029773"
"60955",1394,"1505","0.683137120119092"
"60958",1398,"1505","0.615765961890058"
"60959",1399,"1505","0.163402977302494"
"60966",1410,"1505","1.53705852026796"
"60968",1413,"1505","0.985718982439542"
"60971",1418,"1505","0.653611909209975"
"60975",1423,"1505","0.683137120119092"
"60981",1429,"1505","1.50015200663156"
"60983",1431,"1505","1.25627992681764"
"60986",1434,"1505","0.817014886512469"
"60990",1440,"1505","0.634688935550016"
"60997",1447,"1505","0.170784280029773"
"61000",1451,"1505","0.991020101064121"
"61001",1452,"1505","0.307882980945029"
"61002",1453,"1505","0.653611909209975"
"61004",1455,"1505","0.683137120119092"
"61006",1457,"1505","1.17334605202657"
"61007",1458,"1505","0.153941490472514"
"61009",1461,"1505","0.974177311506862"
"61010",1462,"1505","0.961494890155004"
"61013",1465,"1505","1.26937787110003"
"61014",1466,"1505","0.341568560059546"
"61018",1471,"1505","0.490208931907481"
"61021",1475,"1505","0.326805954604988"
"61022",1476,"1505","0.853921400148866"
"61024",1478,"1505","1.30722381841995"
"61027",1483,"1505","0.307882980945029"
"61032",1489,"1505","0.788630426022531"
"61035",1492,"1505","0.307882980945029"
"61046",1505,"1505","0.769707452362572"
"61049",1509,"1505","0.461824471417543"
"61050",1511,"1505","1.14496159153664"
"61053",1515,"1505","0.512352840089319"
"61054",1516,"1505","0.326805954604988"
"61055",1517,"1505","0.853921400148866"
"61057",1519,"1505","0.341568560059546"
"61059",1521,"1505","1.67093628666133"
"61061",1525,"1505","0.668374514664534"
"61063",1528,"1505","0.653611909209975"
"61065",1532,"1505","0.980417863814963"
"61066",1533,"1505","1.02470568017864"
"61068",1535,"1505","0.853921400148866"
"61073",1540,"1505","1.72178339233925"
"61077",1544,"1505","0.615765961890058"
"61082",1553,"1505","0.769707452362572"
"61083",1555,"1505","1.90733027782358"
"61086",1560,"1505","0.326805954604988"
"61088",1563,"1505","0.163402977302494"
"61089",1564,"1505","1.33674902932907"
"61092",1567,"1505","1.75958680300751"
"61093",1568,"1505","0.634688935550016"
"61095",1572,"1505","1.63517052344412"
"61098",1576,"1505","0.722924200609837"
"61099",1577,"1505","0.683137120119092"
"61100",1578,"1505","0.326805954604988"
"61103",1583,"1505","0.307882980945029"
"61107",1587,"1505","0.599045209815863"
"61108",1588,"1505","0.853921400148866"
"61110",1590,"1505","0.653611909209975"
"61111",1591,"1505","0.326805954604988"
"61112",1592,"1505","0.307882980945029"
"61117",1600,"1505","0.653611909209975"
"61121",1605,"1505","0.326805954604988"
"61122",1606,"1505","1.51491461208612"
"61123",1607,"1505","0.788630426022531"
"61129",1616,"1505","0.634688935550016"
"61131",1619,"1505","0.615765961890058"
"61132",1620,"1505","0.512352840089319"
"61138",1628,"1505","1.00994307472408"
"61139",1629,"1505","1.0775904333076"
"61142",1633,"1505","0.490208931907481"
"61144",1636,"1505","0.334187257332267"
"61152",1647,"1505","0.839158794694307"
"61154",1649,"1505","1.56779936521508"
"61161",1658,"1505","1.17334605202657"
"61162",1659,"1505","0.615787230215884"
"61164",1661,"1505","0.683137120119092"
"61165",1662,"1505","0.326805954604988"
"61166",1663,"1505","0.831777491967028"
"61168",1666,"1505","0.817014886512469"
"61170",1669,"1505","0.307882980945029"
"61172",1674,"1505","0.326805954604988"
"61176",1678,"1505","0.50497153736204"
"61179",1682,"1505","1.91466904389921"
"61181",1684,"1505","0.853921400148866"
"61183",1686,"1505","0.512352840089319"
"61184",1687,"1505","0.831777491967028"
"61185",1690,"1505","0.512352840089319"
"61188",1693,"1505","0.658913027834554"
"61192",1699,"1505","0.307882980945029"
"61194",1703,"1505","0.307882980945029"
"61202",1715,"1505","0.461824471417543"
"61203",1717,"1505","1.77757034298395"
"61206",1722,"1505","0.326805954604988"
"61207",1724,"1505","0.149761302453966"
"61208",1725,"1505","0.668374514664534"
"61209",1726,"1505","0.817014886512469"
"61215",1736,"1505","0.817014886512469"
"61226",1753,"1505","0.326805954604988"
"61228",1757,"1505","0.153941490472514"
"61232",1762,"1505","1.80065368484931"
"61234",1766,"1505","1.11543638062752"
"61236",1769,"1505","0.307882980945029"
"61238",1771,"1505","0.341568560059546"
"61241",1774,"1505","0.307882980945029"
"61243",1776,"1505","1.19548996020841"
"61246",1780,"1505","1.18072735475385"
"61251",1786,"1505","0.170784280029773"
"61253",1788,"1505","1.16596474929929"
"61255",1791,"1505","0.839158794694307"
"61259",1796,"1505","0.461824471417543"
"61266",1803,"1505","0.919531111281339"
"61270",1808,"1505","0.653611909209975"
"61272",1810,"1505","0.326805954604988"
"61273",1811,"1505","2.01074339962432"
"61274",1813,"1505","0.683137120119092"
"61281",1820,"1505","0.831777491967028"
"61282",1821,"1505","0.995180469269521"
"61283",1823,"1505","0.307882980945029"
"61285",1825,"1505","0.495510050532061"
"61288",1828,"1505","0.490208931907481"
"61289",1829,"1505","2.29408355127867"
"61293",1833,"1505","0.980417863814963"
"61294",1834,"1505","0.341568560059546"
"61299",1840,"1505","0.413099543205621"
"61300",1841,"1505","0.206549771602811"
"61302",1844,"1505","0.490208931907481"
"61304",1846,"1505","0.683137120119092"
"61305",1850,"1505","0.299522604907931"
"61306",1851,"1505","1.02470568017864"
"61307",1852,"1505","1.46088802196126"
"61309",1856,"1505","0.923670211160913"
"61314",1863,"1505","0.668374514664534"
"61320",1872,"1505","0.512352840089319"
"61321",1873,"1505","0.615765961890058"
"61326",1880,"1505","1.62362885251144"
"61334",1895,"1505","0.980417863814963"
"61337",1898,"1505","2.10645648169164"
"61338",1899,"1505","2.38481425172755"
"61340",1902,"1505","0.615765961890058"
"61341",1903,"1505","0.817014886512469"
"61344",1908,"1505","0.490208931907481"
"61345",1909,"1505","0.615765961890058"
"61352",1920,"1505","0.307882980945029"
"61355",1924,"1505","1.0775904333076"
"61359",1929,"1505","0.619649314808432"
"61363",1935,"1505","0.769707452362572"
"61365",1937,"1505","0.461824471417543"
"61370",1946,"1505","0.929473972212648"
"61374",1950,"1505","0.615765961890058"
"61376",1954,"1505","0.980417863814963"
"61378",1957,"1505","0.683137120119092"
"61380",1959,"1505","0.341568560059546"
"61381",1961,"1505","2.51747638408292"
"61383",1963,"1505","1.53705852026796"
"61386",1966,"1505","0.461824471417543"
"61390",1973,"1505","1.43278084840253"
"61391",1974,"1505","0.309824657404216"
"61395",1980,"1505","0.170784280029773"
"61396",1982,"1505","0.299522604907931"
"61397",1983,"1505","1.47062679572244"
"61401",1988,"1505","0.942593184820871"
"61402",1989,"1505","0.206549771602811"
"61409",1996,"1505","0.461824471417543"
"61412",2000,"1505","1.30722381841995"
"61415",2004,"1505","0.326805954604988"
"61417",2008,"1505","0.461824471417543"
"61424",2018,"1505","0.341568560059546"
"61427",2021,"1505","1.67093628666133"
"61429",2023,"1505","0.512352840089319"
"61436",2031,"1505","1.23153192378012"
"61441",2037,"1505","0.831777491967028"
"61442",2038,"1505","0.490208931907481"
"61444",2040,"1505","0.853921400148866"
"61445",2041,"1505","0.461824471417543"
"61446",2042,"1505","0.461824471417543"
"61449",2048,"1505","0.103274885801405"
"61451",2053,"1505","0.615765961890058"
"61452",2054,"1505","1.34413033205635"
"61454",2056,"1505","0.317344467775008"
"61455",2057,"1505","0.512352840089319"
"61462",2065,"1505","1.95251499121913"
"61464",2068,"1505","0.952033403325024"
"61465",2069,"1505","0.461824471417543"
"61466",2070,"1505","0.307882980945029"
"61467",2071,"1505","1.30041574024903"
"61468",2072,"1505","1.53705852026796"
"61470",2076,"1505","0.634688935550016"
"61473",2079,"1505","1.19548996020841"
"61478",2087,"1505","1.29360196338457"
"61482",2094,"1505","1.19548996020841"
"61483",2096,"1505","0.449283907361897"
"61494",12,"1541","0.269698828886086"
"61501",22,"1541","0.431518126217737"
"61526",51,"1541","0.269698828886086"
"61578",118,"1541","0.215759063108869"
"61579",119,"1541","0.161819297331651"
"61595",139,"1541","0.310530332782815"
"61596",140,"1541","0.215759063108869"
"61614",161,"1541","1.10999019786373"
"61618",170,"1541","0.269698828886086"
"61637",192,"1541","0.35132496651975"
"61641",198,"1541","0.215759063108869"
"61644",202,"1541","0.107879531554434"
"61645",203,"1541","0.161819297331651"
"61663",225,"1541","0.845981472948048"
"61672",235,"1541","0.269698828886086"
"61677",241,"1541","0.323638594663303"
"61682",249,"1541","0.161819297331651"
"61692",261,"1541","0.328634414034183"
"61702",273,"1541","0.328634414034183"
"61718",295,"1541","0.215759063108869"
"61770",355,"1541","0.107879531554434"
"61771",356,"1541","0.348569434042257"
"61784",372,"1541","0.107879531554434"
"61788",377,"1541","0.763558169181055"
"61800",395,"1541","0.161819297331651"
"61830",431,"1541","0.269698828886086"
"61832",433,"1541","0.107879531554434"
"61834",435,"1541","0.348569434042257"
"61894",509,"1541","0.0539397657772171"
"61897",512,"1541","0.269698828886086"
"61953",579,"1541","0.107879531554434"
"61956",582,"1541","0.424974612846208"
"61960",587,"1541","0.485457891994954"
"61979",616,"1541","0.107879531554434"
"62006",649,"1541","0.269698828886086"
"62009",652,"1541","0.107879531554434"
"62027",676,"1541","0.107879531554434"
"62063",716,"1541","0.492951621051274"
"62076",731,"1541","0.161819297331651"
"62079",734,"1541","0.201246656575573"
"62090",746,"1541","0.674963561183053"
"62104",763,"1541","0.107879531554434"
"62129",798,"1541","0.269698828886086"
"62141",812,"1541","0.186318199669689"
"62164",839,"1541","0.445361312145961"
"62168",845,"1541","0.107879531554434"
"62185",869,"1541","0.323638594663303"
"62208",903,"1541","0.485457891994954"
"62218",914,"1541","0.323638594663303"
"62235",939,"1541","0.389712474698558"
"62293",1018,"1541","0.215759063108869"
"62354",1093,"1541","0.107879531554434"
"62363",1107,"1541","0.72890332696027"
"62365",1110,"1541","0.107879531554434"
"62367",1112,"1541","0.107879531554434"
"62371",1118,"1541","0.269698828886086"
"62392",1147,"1541","0.107879531554434"
"62403",1158,"1541","0.215759063108869"
"62404",1159,"1541","0.161819297331651"
"62416",1176,"1541","0.323638594663303"
"62473",1254,"1541","0.161819297331651"
"62477",1259,"1541","0.161819297331651"
"62498",1293,"1541","0.107879531554434"
"62532",1342,"1541","0.161819297331651"
"62539",1352,"1541","0.195710773184372"
"62540",1353,"1541","0.161819297331651"
"62547",1362,"1541","0.161819297331651"
"62589",1418,"1541","0.290474528368548"
"62590",1419,"1541","0.161819297331651"
"62610",1442,"1541","0.161819297331651"
"62633",1467,"1541","0.181865821525994"
"62651",1490,"1541","0.215759063108869"
"62658",1499,"1541","0.213454313333562"
"62660",1501,"1541","0.219578104074844"
"62727",1589,"1541","0.239626393999341"
"62738",1604,"1541","0.215759063108869"
"62765",1640,"1541","0.0539397657772171"
"62837",1743,"1541","0.406664339715967"
"62953",1896,"1541","0.246475810525637"
"62973",1924,"1541","1.02077746274782"
"62981",1935,"1541","0.215759063108869"
"63006",1971,"1541","1.08799686561917"
"63029",1999,"1541","0.434742465895942"
"63040",2015,"1541","0.269698828886086"
"63064",2042,"1541","0.161819297331651"
"63069",2053,"1541","0.269698828886086"
"64724",5,"1643","1.09911344917242"
"64730",12,"1643","1.11370501866314"
"64732",15,"1643","0.441092915132041"
"64734",17,"1643","0.424356958620236"
"64744",29,"1643","0.707261597700394"
"64745",30,"1643","0.282904639080158"
"64747",32,"1643","1.02921680197476"
"64750",36,"1643","0.707261597700394"
"64751",38,"1643","0.417806945495044"
"64754",43,"1643","0.247490004147365"
